,COWZ,DBB,GLD,QQQ,SCHD,SPY,TLT
2016-11-01,0.0,0.0,0.2978144326288367,0.0,0.37213662718322027,0.0,0.33024992643758044
2016-11-02,0.0,0.0,0.29934536523325284,0.0,0.3699171225768835,0.0,0.33093804768135193
2016-11-03,0.0,0.0,0.3015421959281552,0.0,0.3696074157403726,0.0,0.3290513259291892
2016-11-04,0.0,0.0,0.3012399854411133,0.0,0.3675334559198768,0.0,0.33142715263403694
2016-11-07,0.0,0.0,0.296209186001842,0.0,0.3749446240269377,0.0,0.32904705432901304
2016-11-08,0.0,0.0,0.29509475089222353,0.0,0.37725840816708434,0.0,0.32784779199856773
2016-11-09,0.0,0.0,0.2980866272311983,0.0,0.38478839017136385,0.0,0.3173281082452958
2016-11-10,0.0,0.0,0.29648859159976293,0.0,0.38805147044914406,0.0,0.315665032292953
2016-11-11,0.0,0.0,0.29244576723367904,0.0,0.3911443379468392,0.0,0.31661677453558074
2016-11-14,0.0,0.0,0.2914075871158009,0.0,0.392520772663087,0.0,0.31627954771776856
2016-11-15,0.0,0.0,0.29182310079532553,0.0,0.3928311122393174,0.0,0.3155521996062879
2016-11-16,0.0,0.0,0.29037747853983686,0.0,0.39205673795394025,0.0,0.3177717930863114
2016-11-17,0.0,0.0,0.2905704749620164,0.0,0.39471445751931117,0.0,0.3149222823456446
2016-11-18,0.0,0.0,0.28915392913800303,0.0,0.39580411168764007,0.0,0.3152499940059438
2016-11-21,0.0,0.0,0.28891571069565164,0.0,0.39669395828026777,0.0,0.3145974249102287
2016-11-22,0.0,0.0,0.28828679060753404,0.0,0.39800233137154717,0.0,0.31391759664869734
2016-11-23,0.0,0.0,0.2844924509760639,0.0,0.40089217724772264,0.0,0.3148234988299815
2016-11-25,0.0,0.0,0.28270624372433373,0.0,0.40240745408098494,0.0,0.3150943019700816
2016-11-28,0.0,0.0,0.2843430443349454,0.0,0.39994923890893785,0.0,0.31591473709901047
2016-11-29,0.0,0.0,0.2830451332827618,0.0,0.39989385442615366,0.0,0.3172680558483051
2016-11-30,0.0,0.0,0.28218732856836837,0.0,0.40260698811331763,0.0,0.31541491100727953
2016-12-01,0.0,0.4318376364932578,0.0,0.0,0.0,0.0,0.5683682227838267
2016-12-02,0.0,0.42689896386134313,0.0,0.0,0.0,0.0,0.5733071777877121
2016-12-05,0.0,0.43280698405348594,0.0,0.0,0.0,0.0,0.5673972585509542
2016-12-06,0.0,0.43299206207096036,0.0,0.0,0.0,0.0,0.5672122718356375
2016-12-07,0.0,0.42762982084501605,0.0,0.0,0.0,0.0,0.5725747016119361
2016-12-08,0.0,0.4288832736717427,0.0,0.0,0.0,0.0,0.5713232415304034
2016-12-09,0.0,0.4342384689059904,0.0,0.0,0.0,0.0,0.5659686920574977
2016-12-12,0.0,0.4329930006785367,0.0,0.0,0.0,0.0,0.5672142323691673
2016-12-13,0.0,0.4310152666545537,0.0,0.0,0.0,0.0,0.5691919540830044
2016-12-14,0.0,0.43629315024266013,0.0,0.0,0.0,0.0,0.5639144734550374
2016-12-15,0.0,0.4350540949908315,0.0,0.0,0.0,0.0,0.5651529432431639
2016-12-16,0.0,0.43024182988221216,0.0,0.0,0.0,0.0,0.569967457601487
2016-12-19,0.0,0.42214692743767784,0.0,0.0,0.0,0.0,0.5780630781658407
2016-12-20,0.0,0.42547309375497516,0.0,0.0,0.0,0.0,0.5747367534103834
2016-12-21,0.0,0.4235885938733871,0.0,0.0,0.0,0.0,0.576621020392707
2016-12-22,0.0,0.4246721390287265,0.0,0.0,0.0,0.0,0.5755374600783094
2016-12-23,0.0,0.42141727703540843,0.0,0.0,0.0,0.0,0.5787930835001963
2016-12-27,0.0,0.4249627926973303,0.0,0.0,0.0,0.0,0.5752469584142945
2016-12-28,0.0,0.42107862721844397,0.0,0.0,0.0,0.0,0.5791310123905363
2016-12-29,0.0,0.41612708907359275,0.0,0.0,0.0,0.0,0.584083600697233
