,COWZ,DBB,GLD,QQQ,SCHD,SPY,TLT
2016-09-16,0.7009695268191294,0.0,0.0,0.15129355169386557,0.14773723344848658,0.0,0.0
2016-09-19,0.7014463250727827,0.0,0.0,0.1507381596996079,0.1478158274049974,0.0,0.0
2016-09-20,0.701297001398255,0.0,0.0,0.15098998339655906,0.14771332731982786,0.0,0.0
2016-09-21,0.699216284322154,0.0,0.0,0.1520216891699874,0.14876233769918382,0.0,0.0
2016-09-22,0.6978779594219845,0.0,0.0,0.15293788200082828,0.1491844691750979,0.0,0.0
2016-09-23,0.699103881889083,0.0,0.0,0.15222881679082487,0.14866761246583282,0.0,0.0
2016-09-26,0.7008401422155809,0.0,0.0,0.15133010960478038,0.1478300601012165,0.0,0.0
2016-09-27,0.6990005066249791,0.0,0.0,0.15242497572438965,0.1485748287566514,0.0,0.0
2016-09-28,0.6982523550776589,0.0,0.0,0.1525188148039711,0.14922914089473374,0.0,0.0
2016-09-29,0.6995944267807956,0.0,0.0,0.15170481618066778,0.1487010684154345,0.0,0.0
2016-09-30,0.6979629209483638,0.0,0.0,0.15248128143985643,0.14955610826609386,0.0,0.0
2016-10-03,0.7000004997364558,0.0,0.0,0.1500001070863834,0.1500001070863834,0.0,0.0
