,COWZ,DBB,GLD,QQQ,SCHD,SPY,TLT
2016-07-01,0.16671668167116802,0.16671668167116802,0.16671668167116802,0.16671668167116802,0.16671668167116802,0.0,0.16671668167116802
2016-07-05,0.16677121146481638,0.16456069467073192,0.16814787593138988,0.1657528084340357,0.16620833852351757,0.0,0.16885926248692695
2016-07-06,0.16634426881351103,0.1635269505640922,0.168701924519769,0.16668286743618843,0.16634426881351103,0.0,0.16869914606284503
2016-07-07,0.16671639289471332,0.16205128028057553,0.16844314939771132,0.16754935784811031,0.1664752409281347,0.0,0.1690646781471252
2016-07-08,0.16522535830553367,0.16254865883372085,0.1679402987776517,0.1686191434224682,0.16717715255745538,0.0,0.16878680694795922
2016-07-11,0.16544767460805723,0.1627673735466601,0.16658149560062085,0.16981042324455764,0.16815993156884507,0.0,0.16753092412115578
2016-07-12,0.16542749575217935,0.16664566582399215,0.16380426824148908,0.17064684956893483,0.16901680978730385,0.0,0.16475670061396533
2016-07-13,0.1648412507854842,0.1661764891939086,0.1647257168506607,0.16963031006996254,0.16881524429525963,0.0,0.16610772692440656
2016-07-14,0.16500661242283066,0.16719373983344252,0.16361881442098772,0.17096077404800686,0.16966084907988738,0.0,0.16385624975530289
2016-07-15,0.16546281798374582,0.16729046324866195,0.16343979310846757,0.1711578742651997,0.1700501429760628,0.0,0.1628967730011423
2016-07-18,0.16523196710883656,0.16705706247454533,0.16346911534542952,0.1720503847004855,0.16997222846031962,0.0,0.16251669468924906
2016-07-19,0.16502096195369345,0.16757283249936913,0.1634788300765466,0.17120466750432684,0.16979495313846762,0.0,0.16322483140102106
2016-07-20,0.16532671144567906,0.16666588215694741,0.16143848881063547,0.17352574154698217,0.1707074023919584,0.0,0.16263340441565408
2016-07-21,0.16501078334023886,0.1664689051370598,0.16358439933971194,0.17279719151043885,0.1697844800617501,0.0,0.16265130639271175
2016-07-22,0.16492337124753131,0.16613782906231434,0.16227761044408995,0.17342284550593942,0.17068853248930854,0.0,0.1628467235481066
2016-07-25,0.16520613483080085,0.16630102084956172,0.16142367212226924,0.17373546710648433,0.17062272941541734,0.0,0.1630084008040981
2016-07-26,0.16521928173488484,0.16497595436855952,0.16211844481423177,0.1739480206200273,0.17075580057797768,0.0,0.16327995033513687
2016-07-27,0.1648066832900164,0.16213676647677602,0.16431897563757347,0.17471826213332795,0.16941554907151157,0.0,0.16490047666458563
2016-07-28,0.16445432820492648,0.16445432820492648,0.16349380530052895,0.17495335544968957,0.1686965203741471,0.0,0.16424374430312025
2016-07-29,0.16354928825493675,0.16535579732991765,0.1642752682744471,0.17436884239097306,0.168044133689137,0.0,0.1647011257406903
2016-08-01,0.16666717189058045,0.16666717189058045,0.16666717189058045,0.16666717189058045,0.16666717189058045,0.0,0.16666717189058045
2016-08-02,0.16703470416797248,0.16752346701850052,0.16839197424517702,0.1657657941224975,0.16597329277410677,0.0,0.16531380573481885
2016-08-03,0.16694594154371334,0.1680450735655812,0.16750148058460326,0.16622535305293415,0.16596367547202756,0.0,0.16532151226347114
2016-08-04,0.1668309236949122,0.16634275712960156,0.16767011345192886,0.16658609240150632,0.16612417937236376,0.0,0.16644896837129217
2016-08-05,0.16703282190815882,0.16752157925097708,0.16487414049207283,0.16838823327378094,0.16726868844886228,0.0,0.16491757475370908
2016-08-08,0.167015575134082,0.16762645873003687,0.1647149426953057,0.16818341539529236,0.16725141732066812,0.0,0.16521122857579004
2016-08-09,0.16667688179276252,0.1665549528375373,0.16505164675903022,0.1682308444337862,0.16699070035109206,0.0,0.16649800555130215
2016-08-10,0.16639757248466802,0.16700619564664557,0.16554768548699053,0.16751799812812487,0.1666717035760761,0.0,0.1668618713561642
2016-08-11,0.16648553688989257,0.16758163771798984,0.1644885350157296,0.16832515608204604,0.16766100549584623,0.0,0.165461157110789
2016-08-12,0.16669737478360666,0.16547793531920568,0.16434952443454176,0.16865445722236444,0.16775664263937448,0.0,0.1670670978012994
2016-08-15,0.16634228189640698,0.16707238701080226,0.16456583592041993,0.1690131783426027,0.1678690761995277,0.0,0.1651402664087102
2016-08-16,0.16645708050684263,0.16804006664187474,0.1654909544398241,0.16819579828492687,0.1670055387622194,0.0,0.16481358926337514
2016-08-17,0.16615025945969017,0.16797341519626316,0.16522448800936532,0.16818697707392324,0.16697143042901325,0.0,0.16549645218557676
2016-08-18,0.1658249339317377,0.1680084370851914,0.1656837735638961,0.16790060860543435,0.1671518456177059,0.0,0.1654334176678937
2016-08-19,0.1663775203605827,0.1682031698158926,0.16476807986800623,0.16841702380422935,0.16712150079994514,0.0,0.16511573191111417
2016-08-22,0.16637981905184335,0.1671100889233217,0.16452571798827223,0.1685486167622049,0.16692802273899932,0.0,0.1665107611717239
2016-08-23,0.16621896686695564,0.1670701247075325,0.1643409317978815,0.1686869971070382,0.16715783606083817,0.0,0.1665281672059798
2016-08-24,0.16723073863590218,0.16576272922578444,0.1635035715776186,0.16861662873509473,0.16774238834224875,0.0,0.16714698567242992
2016-08-25,0.16733786102415585,0.1663585611790985,0.16346585820367737,0.16845017242771762,0.1677710727142631,0.0,0.16661951862868832
2016-08-26,0.16745430940012238,0.16720931406815426,0.16334635273088854,0.16881314098537883,0.16741489911313712,0.0,0.165765030039357
2016-08-29,0.16685446070984233,0.16648828413183964,0.1630840302403117,0.1684388867006989,0.1677576503065301,0.0,0.1673797233750232
2016-08-30,0.16759803342378704,0.16624940257692394,0.16216361336461915,0.16863973390777465,0.16787414221031718,0.0,0.16747812354797403
2016-08-31,0.16773537597990454,0.1661402334138921,0.1619719874227866,0.16860417109029766,0.16769589954404196,0.0,0.1678553841189758
2016-09-01,0.1666668903617192,0.1666668903617192,0.1666668903617192,0.1666668903617192,0.1666668903617192,0.0,0.1666668903617192
2016-09-02,0.16644282722225484,0.16619859710160587,0.16814325677644498,0.16698461473591303,0.16714676775092038,0.0,0.16508527679631668
2016-09-06,0.16576478906588704,0.16406214266315594,0.17028961609601984,0.16734093191206775,0.16693324387603192,0.0,0.1656106113268975
2016-09-07,0.16584922788782733,0.16451075282783748,0.16979392179081823,0.16752562063159668,0.1667454995610933,0.0,0.1655763129388812
2016-09-08,0.16658709483997503,0.16512044396830974,0.16964520257508514,0.1672863211246383,0.1671350787045802,0.0,0.16422720038635014
2016-09-09,0.1689339507443139,0.1657114395782448,0.17090253218007656,0.16537409534915362,0.16528218301205894,0.0,0.16379715965421354
2016-09-12,0.16812602391480796,0.16454887446981203,0.1698704874082173,0.16753555218442362,0.16682241517674665,0.0,0.1630980008772184
2016-09-13,0.16954555068495006,0.16432110965137126,0.17016803414983217,0.16743966539718944,0.1659200007394995,0.0,0.162607004860253
2016-09-14,0.1687719210304055,0.1669145631320518,0.1699707957188648,0.16747078406854699,0.16476676031046397,0.0,0.1621065350098873
2016-09-15,0.1686399690067019,0.16505188455975076,0.16874764876981577,0.16994008869237973,0.16634177394035113,0.0,0.16127999325410206
2016-09-16,0.16862617678322578,0.16479095192608714,0.16831662278322465,0.1698451126389912,0.16585271992823847,0.0,0.16256977406839584
2016-09-19,0.16859760656716866,0.16587629523593042,0.16863797633488367,0.16907794105500115,0.1658000588754925,0.0,0.16201147984572103
2016-09-20,0.16824756560814202,0.16664285661848252,0.16844899536982472,0.1690447647803449,0.16537629920867628,0.0,0.16224087352554478
2016-09-21,0.16706123981352078,0.16546784574339912,0.16970136476228584,0.16950265326589325,0.1658685091826136,0.0,0.16239973280005068
2016-09-22,0.16609948702398525,0.16646507650386191,0.16912212913759914,0.16986764311951788,0.16569873884269568,0.0,0.16274826320336833
2016-09-23,0.1663910677130247,0.16700145314117223,0.16952525974593025,0.16907988653369746,0.16512447233626376,0.0,0.16287920071901016
2016-09-26,0.16657701344860643,0.16792136205310726,0.16958175485170202,0.16785266072408975,0.16397046818901836,0.0,0.16409808243355967
2016-09-27,0.16607735046117542,0.16753951348797957,0.16784032337292704,0.16900355207894865,0.1647346420103632,0.0,0.16480595627792116
2016-09-28,0.16566409101209195,0.16931040262644464,0.1668937789731522,0.16886753948961525,0.16522524041005537,0.0,0.16404028186358688
2016-09-29,0.16594028134314676,0.16983616469089483,0.16697335197486235,0.1679235591377163,0.1645986810739295,0.0,0.16472929839279982
2016-09-30,0.16564820967764884,0.17075255656426755,0.1661109511046356,0.1688798011588946,0.1656400417649838,0.0,0.16296977400567722
2016-10-03,0.16666703238358493,0.16666703238358493,0.16666703238358493,0.16666703238358493,0.16666703238358493,0.0,0.16666703238358493
2016-10-04,0.1685278619117282,0.16673881879164615,0.1626780677901513,0.16827197819056322,0.167228572263494,0.0,0.16655691988220722
2016-10-05,0.1686406917155373,0.16589565568619735,0.1625313018305346,0.16898209843010273,0.16806062054251505,0.0,0.1658918521385645
2016-10-06,0.16910658798163403,0.16599493101948082,0.16146899391862693,0.1693633504096112,0.16864526055623041,0.0,0.16542310262102244
2016-10-07,0.16920680639304783,0.16597355531547367,0.16167270186325844,0.16909262212892767,0.16842409195237307,0.0,0.165632450202156
2016-10-10,0.16887259519780531,0.16672135194687784,0.16191933481462087,0.16982699957387054,0.16833178626999834,0.0,0.16433015568075302
2016-10-11,0.17024223690991466,0.16530244093446772,0.16240392134200682,0.1687631183606341,0.16800087902864308,0.0,0.1652896449729111
